Import_ID,HS_Code,Product_Description,Country_of_Origin,Quantity_tonnes,Value_EUR,CO2_Embedded_tCO2,Transport_Mode,Customs_Regime,Sector,CBAM_Subject
714,2523.21,Cement product (2523.21),India,1717.77,1172191.28,41.1,Sea,Inward processing,Cement,Yes
715,7606.12,Aluminium product (7606.12),China,1423.38,504342.78,30.59,Road,Transit,Aluminium,Yes
716,2716.00,Electricity product (2716.00),Turkey,1645.06,737846.22,28.83,Sea,Temporary admission,Electricity,Yes
717,3102.30,Fertiliser product (3102.30),Brazil,993.48,683873.89,16.62,Air,Transit,Fertiliser,Yes
718,7207.20,Steel product (7207.20),Ukraine,355.79,218031.35,12.06,Rail,Inward processing,Steel,Yes
719,7601.10,Aluminium product (7601.10),Russia,210.27,64325.41,2.1,Air,Free circulation,Aluminium,Yes
720,7214.91,Steel product (7214.91),Egypt,702.4,310972.24,21.92,Road,Free circulation,Steel,Yes
721,2804.10,Hydrogen product (2804.10),Russia,1305.78,722884.47,22.63,Rail,Inward processing,Hydrogen,Yes
722,2523.29,Cement product (2523.29),Ukraine,1684.48,768689.98,66.15,Sea,Free circulation,Cement,Yes
723,3102.10,Fertiliser product (3102.10),Saudi Arabia,1271.94,295181.76,36.46,Sea,Free circulation,Fertiliser,Yes
724,2523.21,Cement product (2523.21),Brazil,656.96,391622.18,4.89,Rail,Free circulation,Cement,Yes
725,2804.10,Hydrogen product (2804.10),Egypt,358.01,252837.12,4.64,Rail,Inward processing,Hydrogen,Yes
726,3102.10,Fertiliser product (3102.10),South Africa,1675.71,555547.23,46.08,Air,Inward processing,Fertiliser,Yes
727,3102.60,Fertiliser product (3102.60),Ukraine,1391.36,672340.76,21.82,Road,Temporary admission,Fertiliser,Yes
728,2716.00,Electricity product (2716.00),Saudi Arabia,433.16,74318.6,6.77,Road,Inward processing,Electricity,Yes
729,7207.20,Steel product (7207.20),South Africa,1309.79,995306.97,46.49,Air,Free circulation,Steel,Yes
730,2716.00,Electricity product (2716.00),India,1534.47,1016572.22,43.39,Air,Inward processing,Electricity,Yes
731,7207.20,Steel product (7207.20),India,527.97,390527.14,15.03,Rail,Temporary admission,Steel,Yes
732,2804.10,Hydrogen product (2804.10),Saudi Arabia,1125.28,249973.25,23.23,Air,Free circulation,Hydrogen,Yes
733,3102.60,Fertiliser product (3102.60),Brazil,926.11,659359.15,22.35,Sea,Transit,Fertiliser,Yes
734,7601.20,Aluminium product (7601.20),Ukraine,767.0,602033.8,6.81,Sea,Temporary admission,Aluminium,Yes
735,7601.20,Aluminium product (7601.20),Brazil,850.87,150872.9,26.29,Sea,Free circulation,Aluminium,Yes
736,2804.10,Hydrogen product (2804.10),Ukraine,1836.97,609918.61,64.37,Air,Free circulation,Hydrogen,Yes
737,2716.00,Electricity product (2716.00),Ukraine,591.51,438900.78,18.57,Rail,Transit,Electricity,Yes
738,7606.12,Aluminium product (7606.12),South Africa,1611.76,260628.46,62.37,Air,Free circulation,Aluminium,Yes
739,7601.20,Aluminium product (7601.20),USA,1456.08,506844.28,49.55,Sea,Free circulation,Aluminium,Yes
740,2523.29,Cement product (2523.29),Turkey,570.23,409020.27,5.1,Sea,Transit,Cement,Yes
741,2716.00,Electricity product (2716.00),South Africa,1410.34,707220.65,11.82,Road,Temporary admission,Electricity,Yes
742,2804.10,Hydrogen product (2804.10),South Africa,491.37,77667.23,10.52,Road,Transit,Hydrogen,Yes
743,7601.10,Aluminium product (7601.10),Russia,609.52,328490.05,9.39,Air,Inward processing,Aluminium,Yes
744,7208.39,Steel product (7208.39),India,606.84,384175.58,4.06,Sea,Free circulation,Steel,Yes
745,2523.90,Cement product (2523.90),Brazil,1806.76,1271907.58,51.26,Sea,Inward processing,Cement,Yes
746,2804.10,Hydrogen product (2804.10),Ukraine,1190.51,869068.28,13.67,Rail,Free circulation,Hydrogen,Yes
747,3102.60,Fertiliser product (3102.60),Ukraine,167.15,51094.68,5.48,Rail,Temporary admission,Fertiliser,Yes
748,2523.21,Cement product (2523.21),Saudi Arabia,78.99,41771.84,3.15,Air,Temporary admission,Cement,Yes
749,7601.10,Aluminium product (7601.10),USA,1712.84,837475.47,12.38,Rail,Transit,Aluminium,Yes
750,2716.00,Electricity product (2716.00),Egypt,1664.43,897687.07,15.02,Road,Temporary admission,Electricity,Yes
751,7214.91,Steel product (7214.91),Brazil,196.78,145864.64,5.59,Road,Temporary admission,Steel,Yes
752,2804.10,Hydrogen product (2804.10),South Africa,1660.28,1197620.21,41.53,Air,Free circulation,Hydrogen,Yes
753,7601.20,Aluminium product (7601.20),Brazil,1039.72,446848.59,16.73,Air,Transit,Aluminium,Yes
754,3102.30,Fertiliser product (3102.30),India,874.85,571296.1,22.8,Road,Free circulation,Fertiliser,Yes
755,7208.39,Steel product (7208.39),Ukraine,1786.12,782672.44,46.88,Air,Inward processing,Steel,Yes
756,3102.30,Fertiliser product (3102.30),USA,1266.3,676967.98,37.47,Rail,Inward processing,Fertiliser,Yes
757,7208.39,Steel product (7208.39),China,482.49,233060.26,4.17,Rail,Free circulation,Steel,Yes
758,7207.20,Steel product (7207.20),Turkey,775.18,361996.34,21.57,Rail,Temporary admission,Steel,Yes
759,2716.00,Electricity product (2716.00),Turkey,1901.56,1027647.13,59.0,Rail,Inward processing,Electricity,Yes
760,2523.29,Cement product (2523.29),China,1017.47,571988.69,7.61,Sea,Free circulation,Cement,Yes
761,7601.20,Aluminium product (7601.20),Russia,516.24,198857.98,11.12,Road,Transit,Aluminium,Yes
762,2716.00,Electricity product (2716.00),Ukraine,100.84,24304.02,1.48,Sea,Temporary admission,Electricity,Yes
763,2716.00,Electricity product (2716.00),Russia,1943.35,710052.58,42.5,Rail,Inward processing,Electricity,Yes
764,3102.10,Fertiliser product (3102.10),Turkey,400.23,218928.63,5.93,Rail,Free circulation,Fertiliser,Yes
765,7214.91,Steel product (7214.91),USA,421.92,204957.01,2.19,Air,Inward processing,Steel,Yes
766,7207.20,Steel product (7207.20),China,25.25,7382.97,0.16,Road,Inward processing,Steel,Yes
767,2804.10,Hydrogen product (2804.10),Saudi Arabia,224.97,83297.26,7.44,Air,Inward processing,Hydrogen,Yes
768,2523.21,Cement product (2523.21),South Africa,1148.38,554936.29,17.54,Sea,Transit,Cement,Yes
769,2716.00,Electricity product (2716.00),India,1864.19,760700.96,15.0,Sea,Inward processing,Electricity,Yes
770,7606.12,Aluminium product (7606.12),Turkey,1237.96,277296.8,21.15,Sea,Inward processing,Aluminium,Yes
771,2716.00,Electricity product (2716.00),South Africa,1019.75,732429.97,22.71,Road,Temporary admission,Electricity,Yes
772,7601.20,Aluminium product (7601.20),Russia,1407.49,1119420.35,13.51,Air,Temporary admission,Aluminium,Yes
773,2804.10,Hydrogen product (2804.10),Russia,556.72,226292.46,11.0,Air,Temporary admission,Hydrogen,Yes
774,3102.30,Fertiliser product (3102.30),Egypt,827.93,612624.45,24.83,Sea,Temporary admission,Fertiliser,Yes
775,3102.30,Fertiliser product (3102.30),Saudi Arabia,1219.73,428237.77,41.27,Air,Inward processing,Fertiliser,Yes
776,7606.12,Aluminium product (7606.12),China,1910.57,1306407.42,9.66,Air,Transit,Aluminium,Yes
777,7208.39,Steel product (7208.39),Turkey,1276.44,233892.31,17.89,Sea,Temporary admission,Steel,Yes
778,7606.12,Aluminium product (7606.12),USA,128.45,69679.89,3.73,Air,Inward processing,Aluminium,Yes
779,2716.00,Electricity product (2716.00),China,237.83,95011.96,4.99,Road,Inward processing,Electricity,Yes
780,3102.10,Fertiliser product (3102.10),Saudi Arabia,744.42,170223.73,14.64,Air,Temporary admission,Fertiliser,Yes
781,7208.39,Steel product (7208.39),USA,1504.84,295181.86,11.75,Air,Free circulation,Steel,Yes
782,3102.60,Fertiliser product (3102.60),China,715.99,545671.52,20.33,Air,Temporary admission,Fertiliser,Yes
783,2523.90,Cement product (2523.90),Egypt,1360.55,524149.16,35.07,Sea,Temporary admission,Cement,Yes
784,7208.39,Steel product (7208.39),South Africa,30.16,16994.03,1.11,Rail,Free circulation,Steel,Yes
785,2716.00,Electricity product (2716.00),China,1229.02,882318.48,37.29,Sea,Temporary admission,Electricity,Yes
786,7601.10,Aluminium product (7601.10),Turkey,249.91,184082.37,1.83,Road,Temporary admission,Aluminium,Yes
787,2716.00,Electricity product (2716.00),Saudi Arabia,1072.6,259986.58,5.8,Rail,Inward processing,Electricity,Yes
788,7606.12,Aluminium product (7606.12),Russia,849.85,290458.72,18.71,Rail,Transit,Aluminium,Yes
789,2523.90,Cement product (2523.90),Egypt,1158.63,206734.81,10.78,Rail,Transit,Cement,Yes
790,2523.90,Cement product (2523.90),Ukraine,1121.7,418460.03,34.24,Air,Transit,Cement,Yes
791,7214.91,Steel product (7214.91),Turkey,1308.06,915174.81,38.24,Air,Inward processing,Steel,Yes
792,2523.21,Cement product (2523.21),Turkey,865.56,508454.44,12.67,Road,Inward processing,Cement,Yes
793,3102.30,Fertiliser product (3102.30),South Africa,619.56,410669.37,12.78,Road,Free circulation,Fertiliser,Yes
794,7207.20,Steel product (7207.20),Brazil,1598.78,1094484.09,55.98,Sea,Inward processing,Steel,Yes
795,7208.39,Steel product (7208.39),Saudi Arabia,1834.1,788920.5,29.64,Road,Temporary admission,Steel,Yes
796,7601.20,Aluminium product (7601.20),Egypt,1168.58,457221.04,30.43,Road,Free circulation,Aluminium,Yes
797,7208.39,Steel product (7208.39),Egypt,1414.12,844884.75,25.61,Road,Temporary admission,Steel,Yes
798,7208.39,Steel product (7208.39),India,342.05,147028.16,3.42,Air,Transit,Steel,Yes
799,2716.00,Electricity product (2716.00),Brazil,1781.29,667663.74,18.54,Rail,Temporary admission,Electricity,Yes
800,7601.20,Aluminium product (7601.20),Egypt,60.64,34551.74,1.65,Road,Inward processing,Aluminium,Yes
801,2804.10,Hydrogen product (2804.10),Turkey,687.8,135230.23,13.3,Air,Inward processing,Hydrogen,Yes
802,2804.10,Hydrogen product (2804.10),Saudi Arabia,629.32,371379.61,16.49,Sea,Free circulation,Hydrogen,Yes
803,2523.90,Cement product (2523.90),Brazil,735.54,214505.65,29.11,Road,Temporary admission,Cement,Yes
804,2716.00,Electricity product (2716.00),Russia,913.46,545681.14,9.06,Sea,Inward processing,Electricity,Yes
805,2716.00,Electricity product (2716.00),Egypt,976.32,163923.02,22.15,Road,Free circulation,Electricity,Yes
806,2804.10,Hydrogen product (2804.10),South Africa,1928.39,770843.75,12.27,Sea,Transit,Hydrogen,Yes
807,2523.21,Cement product (2523.21),Turkey,71.6,28796.9,0.76,Air,Inward processing,Cement,Yes
808,7601.10,Aluminium product (7601.10),Ukraine,56.47,36227.7,1.19,Rail,Free circulation,Aluminium,Yes
809,7207.20,Steel product (7207.20),Saudi Arabia,585.6,430447.66,5.31,Rail,Temporary admission,Steel,Yes
810,2804.10,Hydrogen product (2804.10),Egypt,1912.28,677096.98,69.02,Sea,Inward processing,Hydrogen,Yes
811,2523.21,Cement product (2523.21),Russia,1209.86,831609.11,47.72,Sea,Transit,Cement,Yes
812,2523.90,Cement product (2523.90),South Africa,583.93,452392.8,10.88,Road,Inward processing,Cement,Yes
813,2523.90,Cement product (2523.90),Egypt,777.17,288525.62,18.61,Road,Temporary admission,Cement,Yes
814,7207.20,Steel product (7207.20),India,316.75,161514.77,7.59,Air,Transit,Steel,Yes
815,2523.29,Cement product (2523.29),Turkey,1526.18,1055921.93,31.16,Rail,Transit,Cement,Yes
816,7207.20,Steel product (7207.20),Ukraine,611.64,194848.74,7.22,Sea,Free circulation,Steel,Yes
817,2523.21,Cement product (2523.21),Russia,124.72,46469.57,1.8,Rail,Temporary admission,Cement,Yes
818,2716.00,Electricity product (2716.00),South Africa,1933.17,990770.38,33.16,Sea,Free circulation,Electricity,Yes
819,7207.20,Steel product (7207.20),Saudi Arabia,1165.13,280187.96,23.93,Air,Inward processing,Steel,Yes
820,7601.20,Aluminium product (7601.20),USA,1256.21,587634.42,23.95,Rail,Free circulation,Aluminium,Yes
821,3102.10,Fertiliser product (3102.10),Egypt,1987.76,1435569.41,53.31,Sea,Transit,Fertiliser,Yes
822,2523.21,Cement product (2523.21),Egypt,1143.06,632602.91,13.77,Sea,Inward processing,Cement,Yes
823,2523.21,Cement product (2523.21),Turkey,796.32,139872.57,17.24,Sea,Inward processing,Cement,Yes
824,2804.10,Hydrogen product (2804.10),Brazil,1090.62,325045.47,42.25,Road,Inward processing,Hydrogen,Yes
825,7601.10,Aluminium product (7601.10),Turkey,1819.81,1127177.76,43.07,Air,Free circulation,Aluminium,Yes
826,2716.00,Electricity product (2716.00),Turkey,1741.24,409059.11,56.88,Road,Inward processing,Electricity,Yes
827,7601.20,Aluminium product (7601.20),Ukraine,258.39,172148.96,3.79,Road,Free circulation,Aluminium,Yes
828,3102.60,Fertiliser product (3102.60),Saudi Arabia,1755.41,1340479.11,17.92,Air,Transit,Fertiliser,Yes
829,2804.10,Hydrogen product (2804.10),China,930.72,733073.97,20.4,Sea,Inward processing,Hydrogen,Yes
830,2804.10,Hydrogen product (2804.10),Brazil,1728.46,920708.28,31.35,Road,Transit,Hydrogen,Yes
831,2523.21,Cement product (2523.21),Russia,578.71,163251.2,18.32,Sea,Transit,Cement,Yes
832,7601.10,Aluminium product (7601.10),Ukraine,779.22,375840.44,17.32,Air,Inward processing,Aluminium,Yes
833,2804.10,Hydrogen product (2804.10),South Africa,1158.79,825782.89,45.57,Air,Free circulation,Hydrogen,Yes
834,2804.10,Hydrogen product (2804.10),Russia,821.09,564817.38,26.08,Rail,Free circulation,Hydrogen,Yes
835,2716.00,Electricity product (2716.00),Brazil,1151.32,888163.53,13.83,Road,Free circulation,Electricity,Yes
836,3102.10,Fertiliser product (3102.10),India,227.44,160362.32,4.63,Air,Temporary admission,Fertiliser,Yes
837,7601.20,Aluminium product (7601.20),Egypt,1695.47,1238555.47,12.18,Rail,Temporary admission,Aluminium,Yes
838,2523.21,Cement product (2523.21),Egypt,1768.09,780447.99,40.43,Sea,Temporary admission,Cement,Yes
839,7601.10,Aluminium product (7601.10),Brazil,1256.92,945390.74,7.13,Road,Temporary admission,Aluminium,Yes
840,7208.39,Steel product (7208.39),Turkey,958.92,572493.77,29.05,Road,Inward processing,Steel,Yes
841,2804.10,Hydrogen product (2804.10),Brazil,1388.14,329520.61,21.49,Road,Transit,Hydrogen,Yes
842,7208.39,Steel product (7208.39),Brazil,723.84,487060.49,10.68,Rail,Inward processing,Steel,Yes
843,2523.90,Cement product (2523.90),Egypt,429.3,331566.08,2.28,Air,Free circulation,Cement,Yes
844,7207.20,Steel product (7207.20),China,1995.66,1177307.38,67.85,Air,Transit,Steel,Yes
845,7214.91,Steel product (7214.91),China,596.29,94991.94,18.38,Rail,Temporary admission,Steel,Yes
846,7601.20,Aluminium product (7601.20),China,1669.95,1054255.28,16.7,Rail,Temporary admission,Aluminium,Yes
847,2716.00,Electricity product (2716.00),Egypt,1509.32,980755.85,42.33,Sea,Free circulation,Electricity,Yes
848,7601.10,Aluminium product (7601.10),Russia,1534.57,1073967.18,40.63,Air,Free circulation,Aluminium,Yes
849,7207.20,Steel product (7207.20),Egypt,186.32,87003.63,1.44,Air,Free circulation,Steel,Yes
850,7606.12,Aluminium product (7606.12),Ukraine,821.01,340406.52,6.0,Air,Free circulation,Aluminium,Yes
851,7207.20,Steel product (7207.20),Brazil,704.15,156426.05,23.44,Sea,Transit,Steel,Yes
852,7606.12,Aluminium product (7606.12),Saudi Arabia,1895.9,373503.12,72.86,Sea,Transit,Aluminium,Yes
853,7601.10,Aluminium product (7601.10),Egypt,1049.93,361929.44,8.07,Road,Transit,Aluminium,Yes
854,3102.30,Fertiliser product (3102.30),USA,1006.24,670593.66,29.93,Road,Transit,Fertiliser,Yes
855,3102.10,Fertiliser product (3102.10),Egypt,109.95,21702.61,2.1,Road,Free circulation,Fertiliser,Yes
856,7601.20,Aluminium product (7601.20),Egypt,597.63,179916.4,8.87,Road,Inward processing,Aluminium,Yes
857,2716.00,Electricity product (2716.00),Brazil,1608.93,1213130.38,30.86,Air,Inward processing,Electricity,Yes
858,2523.90,Cement product (2523.90),China,1813.16,650874.04,39.3,Sea,Free circulation,Cement,Yes
859,2804.10,Hydrogen product (2804.10),Egypt,459.8,260389.07,18.05,Road,Free circulation,Hydrogen,Yes
860,3102.60,Fertiliser product (3102.60),India,1210.95,463284.23,33.51,Air,Transit,Fertiliser,Yes
861,7606.12,Aluminium product (7606.12),Egypt,254.61,185261.47,5.76,Sea,Transit,Aluminium,Yes
862,2804.10,Hydrogen product (2804.10),Ukraine,904.21,479965.62,24.29,Rail,Temporary admission,Hydrogen,Yes
863,3102.30,Fertiliser product (3102.30),China,152.83,90735.35,2.06,Air,Temporary admission,Fertiliser,Yes
864,7606.12,Aluminium product (7606.12),Brazil,1430.77,979573.27,47.41,Sea,Free circulation,Aluminium,Yes
865,2523.90,Cement product (2523.90),Saudi Arabia,1109.48,541548.76,11.1,Sea,Temporary admission,Cement,Yes
866,3102.60,Fertiliser product (3102.60),South Africa,1552.94,506904.61,34.76,Road,Free circulation,Fertiliser,Yes
867,7601.10,Aluminium product (7601.10),South Africa,575.71,136436.61,15.56,Sea,Inward processing,Aluminium,Yes
868,2804.10,Hydrogen product (2804.10),Turkey,118.12,75197.48,1.9,Rail,Free circulation,Hydrogen,Yes
869,2716.00,Electricity product (2716.00),Turkey,10.27,4952.54,0.07,Rail,Inward processing,Electricity,Yes
870,2804.10,Hydrogen product (2804.10),Turkey,559.58,341083.44,4.03,Sea,Transit,Hydrogen,Yes
871,3102.10,Fertiliser product (3102.10),Turkey,1680.28,256214.05,22.92,Rail,Transit,Fertiliser,Yes
872,2523.29,Cement product (2523.29),China,1484.4,527816.42,12.72,Road,Inward processing,Cement,Yes
873,7601.20,Aluminium product (7601.20),China,726.87,236782.0,25.07,Road,Transit,Aluminium,Yes
874,3102.60,Fertiliser product (3102.60),Saudi Arabia,633.56,419927.44,22.94,Air,Temporary admission,Fertiliser,Yes
875,3102.30,Fertiliser product (3102.30),Brazil,873.3,647519.68,15.9,Air,Inward processing,Fertiliser,Yes
876,2523.29,Cement product (2523.29),Ukraine,1928.52,401205.81,56.02,Air,Temporary admission,Cement,Yes
877,7601.20,Aluminium product (7601.20),Russia,992.69,399033.31,26.95,Air,Inward processing,Aluminium,Yes
878,7601.10,Aluminium product (7601.10),South Africa,1410.68,215602.87,15.3,Rail,Free circulation,Aluminium,Yes
879,2716.00,Electricity product (2716.00),India,1428.96,833298.77,55.46,Road,Transit,Electricity,Yes
880,7207.20,Steel product (7207.20),Ukraine,1524.47,1170796.41,45.11,Rail,Transit,Steel,Yes
881,3102.60,Fertiliser product (3102.60),Ukraine,603.12,131774.0,19.52,Sea,Free circulation,Fertiliser,Yes
882,2716.00,Electricity product (2716.00),China,1291.86,234241.23,22.74,Sea,Temporary admission,Electricity,Yes
883,7207.20,Steel product (7207.20),Turkey,1914.03,909663.32,38.56,Air,Transit,Steel,Yes
884,7208.39,Steel product (7208.39),India,920.82,263146.2,16.49,Sea,Inward processing,Steel,Yes
885,2523.90,Cement product (2523.90),USA,745.93,137274.07,23.77,Sea,Temporary admission,Cement,Yes
886,7208.39,Steel product (7208.39),Turkey,838.84,574116.29,29.16,Rail,Temporary admission,Steel,Yes
887,2523.29,Cement product (2523.29),China,431.87,249309.81,9.3,Sea,Transit,Cement,Yes
888,7601.10,Aluminium product (7601.10),China,1761.51,511245.59,50.6,Sea,Free circulation,Aluminium,Yes
889,2523.21,Cement product (2523.21),Egypt,1219.43,416979.16,11.93,Sea,Temporary admission,Cement,Yes
890,2523.21,Cement product (2523.21),China,1306.76,823374.25,20.97,Rail,Transit,Cement,Yes
891,2523.29,Cement product (2523.29),Saudi Arabia,1293.22,526127.28,38.75,Rail,Inward processing,Cement,Yes
892,2523.29,Cement product (2523.29),Turkey,406.44,296148.34,6.12,Air,Temporary admission,Cement,Yes
893,2804.10,Hydrogen product (2804.10),Russia,741.89,139297.09,6.6,Air,Free circulation,Hydrogen,Yes
894,2523.29,Cement product (2523.29),South Africa,1036.57,335781.55,35.49,Sea,Inward processing,Cement,Yes
895,2523.29,Cement product (2523.29),Turkey,39.24,15555.17,0.66,Air,Transit,Cement,Yes
896,2716.00,Electricity product (2716.00),South Africa,48.46,11186.48,0.94,Rail,Free circulation,Electricity,Yes
897,7601.20,Aluminium product (7601.20),Brazil,990.8,408990.68,23.37,Road,Temporary admission,Aluminium,Yes
898,2804.10,Hydrogen product (2804.10),Russia,1194.31,186850.38,25.37,Road,Inward processing,Hydrogen,Yes
899,7606.12,Aluminium product (7606.12),Saudi Arabia,1927.36,939339.34,55.34,Road,Free circulation,Aluminium,Yes
